full_formula,task_id,formation_energy_per_atom
P6Ir2O18,mp-560585,-2.2478192150000016
Rb1Co2S2,mp-560663,-0.8140856027500007
Rb4Sn4Hg6S16,mp-561434,-0.7941468349999998
Cs8Pb4O8,mp-562263,-1.4864209311724133
Hf2Br2N2,mp-568346,-2.006199949166666
Mg2B24C4,mp-568803,-0.16787738800000038
Cs6Y4Br18,mp-568937,-2.2532820696161737
Lu1Ag4,mp-568953,-0.23093100533333272
K2Sn1Hg1Se4,mp-568968,-0.9557141894218746
Mg8Cu8As8,mp-569015,-0.3541237337500001
Dy3In3Ni3,mp-569086,-0.5005045077777781
Sr56Mn4Bi44,mp-569111,-0.848056484183245
Ca1Co2As2,mp-569298,-0.6110424759999994
Mg6Si16Ir6,mp-569313,-0.43041290214285716
Ce1Ni2P2,mp-569697,-1.0096087063333328
La28C28Cl18,mp-570240,-1.250920676756756
Yb1Ni2P2,mp-570412,-0.9669465713333331
Dy4Mg2Si4,mp-570561,-0.6865245009999995
Fe1I2,mp-571122,-0.3531578699999998
Ti8Ni2Bi4,mp-571457,-0.2826252176190473
Dy24Co14,mp-573622,-0.17679863657894737
Y4Ge8Ir4,mp-580930,-0.8056824122916657
Cs8B40O64,mp-581194,-2.834986083126026
Hg16I32,mp-583213,-0.5665872685416669
Cs2K1Y1F6,mp-6059,-3.590207551052873
K4Yb4P16O48,mp-616490,-2.734641472574075
Ba3Ta6Si4O26,mp-6169,-3.4328207217948727
Cs6Cr4I18,mp-621938,-1.172009813128079
Tm2Co4,mp-632,-0.26391248055555633
Ca4Sm1B3O10,mp-6388,-3.3753110779166664
Nd6Cu2Si2Se14,mp-641534,-1.632455100950521
La2Sb4Au2,mp-644143,-0.8720731562499999
Cs8Tl2Sb2Cl24,mp-650007,-1.7406985602809708
Ta8Tl8O24,mp-676262,-2.6876834104166663
Li1Mn9Se10,mp-676780,-0.6749600554075073
Ho10Te7S10,mp-677152,-2.0170530185648143
Rb16Li8Sn32,mp-680436,-0.2894471979761905
K6Na52In96,mp-684127,-0.14723251804343965
Cs8Mg2Zr6P12O48,mp-690929,-3.0674003433348447
Cd2H12C2Br6N6,mp-695891,-0.6815839808928571
Cs2Ca1H4,mp-697133,-0.41983665369458123
Mg14P4H16O32,mp-699232,-2.432726510050505
Ca12Be8Si12H8O48,mp-699464,-3.091775173636364
K2Mg2Sb2,mp-7089,-0.6499148243333336
Tb1Cd1,mp-721,-0.3201307049999995
K4H12S8O32,mp-733655,-1.8308121467321428
Ba4Ca4P8H8O32,mp-733968,-2.8061995108333333
Ca12Mn8Ge12O48,mp-744259,-2.584876549293104
Li1Mn1F6,mp-752752,-2.3648296845330457
Gd2O2F2,mp-753721,-4.1954335941666665
K6Ni2P2C2O14,mp-754510,-2.231695299025641
Y2Ni8B2,mp-7559,-0.4827271093055548
K6Ca2P2C2O14,mp-756968,-2.629738347487179
Os6O12F24,mp-757594,-1.842228734047619
Na4Ti20O40,mp-760024,-3.3606997355136503
Nb2Ga2O8,mp-7601,-2.7242927654166658
Li4Pd2O6,mp-760483,-1.6314154052777774
Te4P6O24,mp-766504,-2.131616609705882
K1Eu1O2,mp-768949,-2.5894031444999994
Sm4Cu4O12,mp-770767,-2.4121013065
Tb8W4O24,mp-771033,-3.305637779444444
Er2Re6O24,mp-772838,-2.416370051874999
Ho8W4O24,mp-775211,-3.3208169955555564
Zr1Cu2P2,mp-8219,-0.6591138693333335
Ru2O4,mp-825,-1.4576657566666664
Li3La1P2,mp-8407,-1.0112741069444446
Mg2Be26,mp-855,-0.0016349414285719327
Se2I4,mp-861871,-0.1854782491145833
La1Pb1Au2,mp-862663,-0.6607413212499997
Dy1Ga1Rh2,mp-862666,-0.8176784718749994
Pr1Cd1Ag2,mp-862760,-0.2778476170833333
Pm1Pd3,mp-862954,-0.8144224018750004
Pm2Au6,mp-862985,-0.6595649318749999
Pm2Ge1Pd1,mp-863685,-0.7416578500000002
Ho1Cd1Pd2,mp-864760,-0.746176685
Na2Mg2S2O8F2,mp-864766,-2.6646046027720907
Nb1Zn1Ru2,mp-864840,-0.2579581974999998
Mg2Ag1Rh1,mp-864933,-0.38046713416666655
Mn1V2Cr1,mp-864953,-0.18683141198275877
Mg2Pd1Pt1,mp-864975,-0.8087740025000003
Hf1Ta1Tc2,mp-865038,-0.5167753949999998
Lu2Zn1Ru1,mp-865437,-0.4411661462499996
Pm2Si1Au1,mp-865545,-0.6297938687499993
Cd2Pt1Rh1,mp-865929,-0.1911811499999998
Mg1Sc2Tl1,mp-866080,-0.19276937083333312
Sc1In1Ir2,mp-867187,-0.6347124837499996
Pm3Pb1,mp-867189,-0.3184176056250001
Be1V1Os2,mp-867275,-0.2483274812499996
Sc2Co1Ru1,mp-867761,-0.4775799224999995
Sm1Y1Mg2,mp-867861,-0.10655296541666681
In1Rh1,mp-899,-0.41382653999999963
Ca6V2N6,mp-9029,-1.215528256428571
Sr8Ir2O12,mp-9039,-2.6432003960606063
Cd8P16,mp-913,-0.121630448888889
Li12Sb6,mp-9563,-0.6301295811111112
V2Mo1Os1,mp-972205,-0.30901569375000015
Lu2Al6C6,mp-973586,-0.3398952892857139
Lu2Mo2C3,mp-973756,-0.36475603285714236
Li1In1I4O12,mp-973966,-1.1481154912962965
Li4Yb8In4Ge8,mp-977355,-0.6082116918055558
Dy4Mg2Ge4,mp-977559,-0.7757677320000006
Tb1Pm1Rh2,mp-980059,-0.7582788693750002
Sm10Sb6,mp-980757,-1.0339563637499998
Y2B8Ir8,mp-981396,-0.5611931348148147
Cu2Pd2O4,mp-997012,-0.8841837187500001
Ba2Cu2O4,mp-997034,-1.9919656037499998
Ca2Ho2Mo4O12,mvc-10340,-2.7746494379999986
Y4Cr6O24,mvc-12912,-2.37801754754902
Zn8Co10Te6O36,mvc-3070,-1.5533874010000006
Ba1Te1,mp-1000,-2.003553355
K12Mn16O32,mp-1003764,-1.959798722548275
Sm2Mn12P7,mp-1005829,-0.6796924961193224
Ce1P12Ru4,mp-10069,-0.684143455
Dy1Sb1,mp-1007,-1.2203568100000002
Cl4,mp-1008394,0.0
Ba2Br1N1,mp-1018098,-1.411808948125
Li3Ce1Bi2,mp-1018762,-0.6544588658333333
K2Mg2Bi2,mp-1019105,-0.4682992443333334
Li1C12,mp-1021323,-0.006298209487177622
K4Cu2Cl4F4,mp-1023132,-2.136414135857143
Er2Fe2Si2C1,mp-1025354,-0.6804284628571428
Y1Ga5Co1,mp-1025375,-0.4706628713095244
Ca1Zr1F6,mp-1025456,-4.146771990625
Mg4Cr2N6,mp-1029520,-0.8666889083333338
Mg4Sn4N8,mp-1029791,-0.533702746875
Y1Tl1S2,mp-1066131,-1.7405934190624999
Tm1Tl1S2,mp-1066791,-1.7358749240624993
Gd1In1Pt4,mp-1072097,-0.8007465833333333
Sm2Si2Pt2,mp-1077109,-1.1218432499999988
Tm1Ni4Au1,mp-1077547,-0.4118371727777775
La2Sc2Ge2,mp-1077837,-0.7175382466666669
Li2La4Fe2O12,mp-1078209,-2.7619260348333343
La2Ni4As2N2,mp-1078408,-0.833233234
Na3P1Se4,mp-1078419,-0.9813599840454383
Nd1Al1H6,mp-1078999,-0.41147599375000077
Lu3Sn3Rh3,mp-1079148,-0.8993613561111116
Zr3Ga3Co3,mp-1079246,-0.5535363541666669
Y3Al3Cu3,mp-1079361,-0.45711525777777795
Yb1Cu2S2,mp-1080149,-1.2113900032499998
Nd2B4Os4,mp-1080515,-0.43342121066666695
La1Al5Ni2,mp-1080524,-0.6073673781249997
Ce2P2Ru4C2,mp-1080729,-0.6468230016666666
Hf3Mn3Ge3,mp-1080769,-0.534687862088123
Hf1Al1Cu2,mp-10887,-0.3285648850000005
Mg4Cd2,mp-1094909,-0.0971028666666666
Sr4In4Pd4,mp-1095684,-0.6529348180555553
Ta1Sn1Rh1,mp-1100408,-0.44333697499999997
Nb4Co4Ge4,mp-1101795,-0.46936631583333366
Nb4Co4As4,mp-1101967,-0.5200601516666671
Li4Pr3Ge4,mp-1102495,-0.6645043698484844
Dy4Os8,mp-1102508,-0.30846151833333363
Tm4Tc8,mp-1102890,-0.24813854055555495
Zn4Pd8,mp-1103252,-0.46219747416666657
V4Co4Ge4,mp-1103555,-0.3113451033333341
Cr5Se8,mp-1104327,-0.8122932552884609
Ba9In4H1,mp-1104568,-0.33447006678571434
Sm2Re8Si4,mp-1104658,-0.433316988571428
Ho10Ru4,mp-1104820,-0.37422802499999974
Nd4Sc4S12,mp-1105614,-2.302049325875001
Er12Ni4,mp-1105907,-0.2655760318750007
Tm3Ga6Ni9,mp-1106118,-0.5533671280555552
Eu14Au6,mp-1106137,-0.5320780845000002
Hg4S16,mp-1106367,-0.18753915299999946
Cs2Na1Sc1Cl6,mp-1111988,-2.4346202427413792
Cs2Li1Sm1Cl6,mp-1112671,-2.47915968541954
Cs2Sm1Ag1Cl6,mp-1112939,-2.2055983677528728
Dy1Pb1Au1,mp-11242,-0.6781180866666663
Ba4Ca4Sn4,mp-11265,-0.6761181416666666
Lu2Cd6,mp-11306,-0.22911340624999976
Ti1Rh3,mp-1152,-0.6179574708333337
Rh12S12Cl60,mp-1179727,-0.9437439790178571
Pr1As12Ru4,mp-1179919,-0.46162398970588303
Dy6Ge10,mp-1181500,-0.7101844312500001
Ni2H20Se4O20,mp-1181715,-1.2693329165081522
Ce1Tm1In2,mp-1184197,-0.38732154791666673
Gd2Ag1Au1,mp-1184381,-0.5714375366666662
Hf1Zn1Pd2,mp-1184560,-0.6796276075000005
Hf2Cu1Tc1,mp-1184609,-0.3375989525000005
H2I6,mp-1184859,-0.19714472875000033
Ta3W1,mp-1187206,-0.04280474249999955
Ta2Ru1W1,mp-1187211,-0.28304490625000156
Tm2Ru1Au1,mp-1187585,-0.6493913195833327
Y3,mp-1187739,0.0
Y1Co12B6,mp-1188251,-0.34818374745614133
Mg4Cr2B4Ir10,mp-1189317,-0.404201256333333
Ta6Fe2S12,mp-1189616,-1.2901693733750008
Sr6Li2Sb2O12,mp-1190151,-2.777810967575758
Li2Pr4Ir2O12,mp-11906,-2.702287160833334
Rb12Hg2Se8,mp-1190907,-1.1440971931249997
Ce4Ni4B16,mp-1191074,-0.5850161269444433
Cd4Sb4O14,mp-1191189,-1.7912493104545455
Nd5Ni19,mp-1192051,-0.3129970458333335
Nb2Co21B6,mp-1192832,-0.2630809320689662
Cs1Mg1As1H12O10,mp-1193046,-1.5892312833172424
Ce12Se12N4,mp-1193362,-2.040269328504465
Pr4Ga24Pd2,mp-1193902,-0.42493058166666675
Sr4Tm8S16,mp-1194307,-2.417953965714286
Zr16Cu4Sb28,mp-1195070,-0.6455815245833326
Ag24Sn14H32Se44N8,mp-1195193,-0.4829985920747951
Li4Sn2H20O16,mp-1195757,-1.5572855886507935
Li8Sc8H16Se16O56,mp-1196171,-1.974721386482372
K16Zr8H8F56,mp-1196802,-3.353117989522727
Er20Pb16,mp-1198040,-0.4954046230555562
Cs6Ag4Sb6S16,mp-1198053,-0.8104808276329019
V12Co18Te6Pb18O84,mp-1198906,-1.815179005652174
Ba6B12H4O26,mp-1199009,-2.8826527683333336
Sb8S16O60,mp-1199191,-1.8528864117857136
Yb22Sn4Bi16,mp-1200153,-0.8030858595238098
Pr8Si8P24,mp-1200190,-0.6837179800000002
In4Cu6Se12O36,mp-1200516,-1.3009239066918115
Cs12Zn4I20,mp-1200647,-1.476665145143678
La2Al40Cr4,mp-1200867,-0.1565561693478261
Li30H18N16,mp-1201065,-0.5929017034374997
Tc4Sb4H8O8F40,mp-1201290,-2.2493244770312497
Cs16Se64,mp-1201920,-0.8179391138362064
Ba6Al4B20H8O46,mp-1201953,-2.8469131861111117
Ni8P16H16O56,mp-1202294,-2.122799399826388
Cs8Zr12B2Br34,mp-1203593,-1.8812367929782436
Na16Au16S16,mp-1204074,-0.8399428478089082
K8Ce4H8S12O52,mp-1204865,-2.3094335800178576
Er1In1Cu4,mp-1206262,-0.2823144683333337
Er2Mn4Si2C2,mp-1206340,-0.5101374991724157
Sm2Re4Si2C2,mp-1206564,-0.4422834600000002
Cs2Rh1F6,mp-1206623,-2.5003058100957856
Hf1S1,mp-1206743,-1.758277926562501
Tm2Ga1Co2,mp-1206838,-0.4554650181666666
Zr6Fe1Sn2,mp-1207263,-0.3961356166666674
Zr8Br32,mp-1207486,-1.7917183554999998
Y4Ga18Ir6,mp-1207736,-0.6755695989880957
Tb5Re2O12,mp-1208421,-3.346303697894737
Tb4Al18Rh6,mp-1208540,-0.8333235399999991
Ta4Cl12O4,mp-1208583,-2.2840751389999996
Sm8Sc12Si16,mp-1208915,-0.7906056141666669
Sr4Er2Ta2O12,mp-1208927,-3.6216015588333335
Sc4Be2B4Ir10,mp-1208984,-0.8217729248333328
Sc4Mn6Si2,mp-1209009,-0.3755368564655169
Rb4Sm8Cl28,mp-1209170,-2.6758434440000007
Rb12Tb4Cl24,mp-1209455,-2.5034046102499996
Rb4Pb4O6,mp-1209489,-1.5393626171428576
Pr2Hf4F22,mp-1209557,-4.252644495178571
Pr10In8Pt4,mp-1209726,-0.7429959736363633
Lu12Co4Sn2,mp-1210568,-0.37844107944444416
Mg8Fe4B4O20,mp-1210692,-2.6845508346296296
Lu2Al20Fe4,mp-1210893,-0.34245073230769224
Mn2Ag4Sn2Se8,mp-1210929,-0.5308794819549201
Nd12In1Co6,mp-1211071,-0.13731412736842086
La2Al20Ru4,mp-1211269,-0.5215313173076919
Ho4Al4B16,mp-1212096,-0.49826174361110986
Dy4F12,mp-1212843,-4.46798182625
Er4Zn4Ge4,mp-1212934,-0.6463387833333331
Eu2P6O18,mp-1213012,-2.8626838269230777
Er10In8Pt4,mp-1213169,-0.8160803004545456
Gd4Al18Rh6,mp-1213364,-0.8272469042857143
Cs2Lu2Ta12Br36,mp-1213389,-1.4901632208819633
Cs2La2Ta12Br36,mp-1213395,-1.520078323958886
Cs2La10Os2I17,mp-1213737,-1.546311649705229
Ce6W2Cl6O12,mp-1213830,-3.129289861538462
Ce6Ge10,mp-1213908,-0.6735687162499993
Ca20Rh4,mp-1214063,-0.22950316791666658
Ba20Ga4Ru8O44,mp-1215133,-2.479078382105263
Zr2V2Mo2,mp-1215168,-0.11483922333333396
Tm2In1Ag1,mp-1216746,-0.3840102074999998
Sr1Zn1Ge1,mp-1217763,-0.5078385838888888
Ta4Co6Si2,mp-1217775,-0.48567295416666667
Ta1Ga1Ni6,mp-1217921,-0.3662401809375
Na4Ca7Mn1Si12H4O36,mp-1221263,-3.0527058544396555
Na4Ta6Se12,mp-1221424,-1.1999866647423583
Mn4Fe4Bi4O20,mp-1221879,-1.7546256997413794
Mn2In1Ag1Te4,mp-1221883,-0.4008277765660919
Mn4As4O14,mp-1221906,-1.9034392150783697
Li2Cd1In1,mp-1222671,-0.28997707666666694
La3Nd1Cu2O8,mp-1223089,-3.0567860582142856
La12Sb8S6O24,mp-1223262,-2.8813503591750007
Hf1Zr1W4,mp-1224067,-0.15895060666666674
Hf10Mn1Sb5,mp-1224484,-0.5026141629956893
Gd1Ag1Sn2,mp-1224681,-0.45785236916666605
Gd2Zn1Ag1,mp-1224733,-0.3418324541666671
Gd2In1Ag1,mp-1224988,-0.40772503666666715
Er2C1,mp-1225044,-0.3200709900000002
Er2Cu1Si3,mp-1225070,-0.6529660433333339
Er2Cu1Ni1,mp-1225072,-0.38917302750000093
K8Sc8Mo4P8O48,mp-1225084,-2.9520787652719296
Eu1Ga3Ag1,mp-1225128,-0.41087914483333277
Cs2Ti2Al2O8,mp-1225829,-3.22177675089491
Cs2Ga2Cu2F12,mp-1225926,-2.6414347083812255
Cs2Al1Te3O12,mp-1226182,-1.837367328103448
Cs4Sb16S26,mp-1226852,-0.7132235687603072
Ca5Co3Si4O16,mp-1227139,-2.992425806964287
Ca2Bi4Au12,mp-1227488,-0.2950080577777775
Ca2Tl3Pb3,mp-1227788,-0.2908390812499997
Ba6Pr2Ir2Ru2O18,mp-1228216,-2.515786133000001
Ba10Sr2Nd4Fe8O30,mp-1228568,-2.707967288024691
Zn1Cu2Si1Se4,mp-1232332,-0.6375330799218748
Er6Pd4,mp-12545,-0.7629258449999995
Sn1Br2,mp-1272139,-1.1359509466666664
Ho2Si2,mp-12899,-0.7917891675000002
Er2Ag2P4Se12,mp-13384,-0.834633274239583
Nd4S8,mp-13568,-2.0738441645833334
Pd2F8,mp-13868,-1.4989163859999999
Gd2Pt4,mp-1422,-1.0954853666666662
Ti2Cr4,mp-1425,-0.10441789777777781
Li2Cd2,mp-1437,-0.2508932241666666
K40Tl8O32,mp-14439,-1.4045479370833331
Na4Pt2Se4,mp-14588,-1.001806965558189
Rb4Nb2Ag2S8,mp-14636,-1.2655720555208338
Sm8Se12,mp-15081,-2.1716937969062506
Co9S8,mp-1513,-0.7163221035294122
Li1Dy1Se2,mp-15795,-1.9296900745052081
Ga2Hg1Te4,mp-16337,-0.5424630871428572
Ba1Al9Fe2,mp-16483,-0.3166822558333333
Ba6Pr2Ru4O18,mp-16821,-2.5609599176666675
K8S20,mp-17146,-0.9451554748749997
Y2Zn17,mp-17639,-0.24928883754385972
La6Si2Ag2S14,mp-17719,-1.8991252207118052
Nb4Tl8S22,mp-17803,-0.8699419248651962
Mn8Be6Si6Se2O24,mp-18554,-2.74916667604643
Tb2Cr2O8,mp-19272,-2.7787706633333342
K2Na2V4O12,mp-19432,-2.408906538455173
Y3In3Pt3,mp-19740,-0.9941906133333336
Nb2Pb2S4,mp-19746,-1.1301450515625007
Ni2As2Rh2,mp-19768,-0.4011407983333335
Ti1Fe2Sn1,mp-19963,-0.2695705795833332
La2Cu2Sn2,mp-20024,-0.5955177749999999
Zr4Mn4Ge4,mp-20059,-0.5708625418103447
Mn8Ge4O16,mp-20223,-2.1147497926231518
Mn1Ga2Se4,mp-20261,-0.8301869246151478
Co6Se8,mp-20456,-0.5582958163392858
Ce1Tl3,mp-20603,-0.24590919124999955
Na2In2,mp-20628,-0.13522369327586192
Pb2O4,mp-20725,-1.299647031666667
Cr4In1Cu1Se8,mp-20809,-0.7861111356249992
Ba2Ca1Ir1O6,mp-20841,-2.5373589709999997
Dy2Cu2Sb4,mp-20859,-0.7026416812500003
Sb4Ru2,mp-20928,-0.3818082916666666
Ce4Ni2B20,mp-21169,-0.5774413343589734
Ce2Ni2,mp-21188,-0.31436567500000034
Eu2Si2,mp-21279,-0.590388345
Eu4Sn4F28,mp-21580,-3.2776816502777777
K4Ni16P12O48,mp-21957,-2.1881346506499995
Y1Rh3C1,mp-22120,-0.48520638133333305
Fe1Co2Ge1,mp-22300,-0.16883391125000102
Dy3In3Pt3,mp-22384,-0.9940867233333337
K1In1P2S7,mp-22583,-0.8233198601401512
In4Pd8,mp-22646,-0.5160472699999996
K2Pd1Cl4,mp-22956,-1.7258791137142855
Rb2Mn1Cl4,mp-22978,-1.9540642175615761
Mg1I2,mp-23205,-1.3138168766666671
Pr2Br6,mp-23221,-2.309869445625
Bi16B8O36,mp-23356,-2.086575957388889
Bi4Ru4O14,mp-23445,-1.5536136095454542
Bi16Br8O20,mp-23544,-1.6132516881818184
Li2H2O2,mp-23856,-1.7951148311111105
Gd1H2,mp-24092,-0.7797756100000003
Sc4P6H6O18,mp-24217,-2.647033976470589
P4H8Pb2O8,mp-24298,-1.4086875010606057
Co1P4H16N2O16,mp-24300,-1.6677812525213676
Lu1Hg1,mp-2522,-0.47180089749999965
La2Al4,mp-2694,-0.5010386950000001
Cs8Nb8O24,mp-27556,-2.8345638433362077
Ga4Sb4Cl24,mp-27735,-1.4602907743750002
Na12Ge4S14,mp-27752,-1.1566068550790234
Ce1Re4Si2,mp-27861,-0.4470742992857148
N6O12,mp-2789,-0.6862801783333339
Cu8P28,mp-28034,-0.10117498509259251
P16Se12I8,mp-28089,-0.32348292504050846
Li4Ga20O32,mp-28146,-2.3131777897023804
Ni44As32,mp-28227,-0.30768528539473705
Tc8O16F24,mp-28804,-2.162888016041666
Tl12Re12O48,mp-28808,-1.99979153625
Rb2Te12,mp-28878,-0.6236141525000001
In4Te4I4,mp-29234,-0.6979379441666668
Sr12Sb16S36,mp-29295,-1.2606482558203127
Cs8Sb8F32,mp-29296,-2.869307645905172
Li2Ge1Au1,mp-2935,-0.48509023041666666
W12Br24,mp-29498,-0.8488997461111106
Ho1As1,mp-295,-1.5184649025000008
Cs4Bi12S20,mp-29531,-0.842501299284004
Re12S28Br28,mp-29599,-0.786156559080882
Hg12S8I8,mp-29956,-0.4700528244642856
Ho8Ge18Ir26,mp-30171,-0.6633505763461537
Sr8V8F40,mp-30297,-3.6626671416666667
Li2In1Ag1,mp-30344,-0.29218607333333324
Ga4Au4,mp-30379,-0.22946795749999982
Zn24Au8,mp-30424,-0.17320885250000018
Ca2Ga1Cu2,mp-30472,-0.2975049955000003
Cs2Ga14,mp-30574,-0.1079170488038792
Hg9S3O18,mp-30890,-1.2399625321458345
Ga2Pd1Br8,mp-30945,-1.1012922440909092
Nd3In3Rh3,mp-31330,-0.6992539877777778
Ca12Ga12Ir8,mp-31481,-0.6217393437499998
Ba4S4O16,mp-3164,-2.7911045821875002
Pb4S4O16,mp-3472,-1.9946277417708334
Hg24Te8O48,mp-3538,-1.0236741764999997
Na4Pd2F8,mp-3622,-2.368902986157636
Er2Mo2C3,mp-3776,-0.3778866685714277
Gd2S2F2,mp-3799,-3.294753395208333
Hg1As2O6,mp-3810,-1.468409555
Dy1Co1C2,mp-3847,-0.3468203037499995
Yb1Al2Ge2,mp-4041,-0.43224406400000037
Nb1Cu3Se4,mp-4043,-0.7510871249218747
Na2Sm6Ti4Sb4O28,mp-40685,-3.119376271282654
Nd4Rh4O12,mp-4582,-2.4951632685000007
Tl6B2O6,mp-4584,-1.6481950663095242
Cd8P16O48,mp-4659,-2.440489054768519
Na12P44,mp-473,-0.23935823027298855
Hf24P8,mp-504812,-0.7922675789583344
Rb2Os4O12,mp-5050,-1.6623130047222219
Ti20Si16,mp-505527,-0.7589934690740736
Zr12Tl4F60,mp-530524,-3.602776389649123
K2Ta2Ge6O18,mp-540631,-2.482350473785716
Ta4Ni2Se10,mp-541070,-1.0271978970898434
Ta4Ni6Se16,mp-541509,-0.8817404310576922
K8Ge8S20,mp-541878,-1.0452247604583336
Ce6F24,mp-542001,-4.060327398333333
Sr8Ge4O16,mp-542085,-2.912069137261905
Cs4Al4B4P8H4O36,mp-542129,-2.764577861917625
Yb4Mg4Ge4,mp-542172,-0.5989669533333336
Cs4Mg2H24S4O28,mp-542417,-1.7659828311971628
Mg2Al4Cl16,mp-542463,-2.0631001704545455
Gd2Ni2,mp-542632,-0.41023893499999886
Rb8Ru4O16,mp-542697,-1.7147252875
Na1Ni1I1O6,mp-545399,-1.0377788523946363
Y2Zn2As2O2,mp-546011,-1.980399881666667
Lu2Ta2O8,mp-5489,-3.7555376099999997
Co4Ge4O12,mp-550220,-1.792285130500001
Bi28Mo8As12O96,mp-554090,-1.8134889446527775
Ta4Bi16Br4O32,mp-554207,-2.097621003928571
Na2Cu2I6O18,mp-554430,-1.009779704396552
Cr12P12O42,mp-554453,-2.5238456001515153
Na4Al4Cd4F24,mp-555048,-3.2438425451724138
Na4Nb4O8F8,mp-555305,-3.1553505806752873
Sr1Zr4P6O24,mp-555580,-3.259016198476191
Eu2Ti2Cl2O6,mp-555860,-3.1968591938888893
Cs4Zr4N20O60,mp-555862,-1.3513343751332292
Dy12S12N4,mp-556247,-2.2519919727678572
Na16Mn8P8O32F8,mp-556404,-2.6669957915964235
Tl18S9,mp-556516,-0.5113183006712964
K2Mn1F6,mp-557397,-2.8950111609923366
Yb2Cl2F2,mp-557483,-3.7502475141666665
Rb4Bi2Cl10O40,mp-557599,-0.805905350714286
Sr3P6N8O6,mp-557650,-1.883733116956521
Ca4Mg4Ge4O16,mp-558362,-2.871467272857142
Pr16S12N8,mp-558617,-2.0296068429861105
La8Si4S20,mp-558724,-1.9721449844531254
Na8Sr8Al8P4O16F36,mp-558954,-3.607494362238506
Na9Zr1P4Cl1O16,mp-559150,-2.6990761768483504
Ba4V4Cl4O12,mp-559481,-2.7707274641666664
Rb32Al4Au12O16,mp-559984,-1.3108843726562496
Pd16S16Cl16,mp-560901,-0.7751728095833332
Dy4S4Cl4,mp-561307,-2.5410734343750008
Be6F12,mp-561543,-3.5526576738888895
K4Be4Si12O30,mp-561549,-3.147472257040001
Cs8W8F56,mp-561687,-2.926700990047893
Pr2Co2C4,mp-567341,-0.24394816874999936
Sr1La6Os1I12,mp-567419,-1.6317601480833333
Pr1Ni2Sn2,mp-567909,-0.4866916670000002
Tb4Ga12Pt1,mp-568053,-0.6383291358823525
Ti10Ge6,mp-568151,-0.6958052883333332
La3In3Rh3,mp-568539,-0.7228754183333331
Be12W1,mp-568827,-0.10411265846153893
Li8Zn4Ge4,mp-569115,-0.3396181366666666
Li4Ca40Mg4Sb36,mp-569282,-1.044992319206349
Al4Au8,mp-569558,-0.31663628500000013
Ca56Mn4Bi44,mp-570149,-0.8077970823242703
Hg24Bi4As16Cl28,mp-570652,-0.7094455945833332
Dy4Cd2Se8,mp-570959,-1.7778972320535706
Cu4P16Se16I4,mp-571015,-0.3716696422708331
Er2Al18Ni6,mp-571253,-0.5249136638461537
K4Sn2Br12,mp-574040,-1.5489410790000002
Gd8P24O72,mp-579125,-2.9980997776923086
Cs12Cu8Br20,mp-582423,-1.4769850626293102
Ti1Co1Sb1,mp-5967,-0.7251703294444442
Ca4Mo4O12,mp-607467,-2.6193791524999996
Hf8Co12Si16,mp-607990,-0.7417752841666648
Rb8Se20,mp-620372,-0.9185783548883931
Cs2Pt1S6O18F6,mp-622197,-2.0122627018064274
Sm2Ga9Ru5,mp-622848,-0.5119572664062497
Ce20C8Br36,mp-623670,-2.0144664985937495
Cs6V8Te4Cl2O28,mp-624117,-2.206150168074713
Sr4Er2Ru2O12,mp-6294,-2.8780689743333325
K2H2S2,mp-634676,-0.9416777037083328
Tb8Sb20,mp-641945,-0.7879953335714285
K6H10Pt2,mp-642821,-0.44345657099999986
Na3Mg1P2H1O8,mp-643658,-2.60958416675479
Ba4Zr1Ru3O12,mp-6716,-2.56019217825
Cs4Ga4Br16,mp-672251,-1.614081493821839
Nb12Br17F13,mp-676330,-2.063984006904762
Ta8Pb6O25,mp-676937,-2.8526934014102574
K24Al24Si24O96,mp-680374,-3.1890553115
Rb48As112,mp-680413,-0.3644505950625003
Yb12Cd72,mp-680604,-0.21118098261904755
Li8Ti10O24,mp-685194,-3.209672973333333
Li10Si2P6,mp-685991,-0.591063026296296
Ga36Te60Pb6,mp-686076,-0.590959107941176
K2Ca4Be4Al2Si24O60,mp-693620,-3.2905375618333337
K2Sr2As2H32O24,mp-703559,-1.5457617545053761
Zn4Co4H72N24Cl20,mp-706995,-0.7465525369354826
Cs2Er2Zn2Se6,mp-7155,-1.6457234724937144
Rb1Cr5S8,mp-7295,-1.0906916644642857
Ba2Fe3P6H1O22,mp-735530,-2.629281020147059
Sr1Zn2Sb2,mp-7431,-0.5584826973333336
Sr1Cd2Sb2,mp-7432,-0.5831727413333336
P2N2O2,mp-753671,-1.4810983394444435
Li4V2F12,mp-753861,-3.1511000135185188
V1B1O4,mp-754594,-2.5151507398611117
Cr1S2,mp-755263,-0.8698202420833342
Ca3Cd1O4,mp-755287,-2.83587233125
Li6Sb2S8,mp-756316,-1.1000671515625
Na7W9O27,mp-763805,-2.1856124765316762
Na4Cu2P2C2O14,mp-767534,-2.039094640119732
Sm8Ge8O28,mp-772149,-3.0014005979545457
Na8Fe4As4C4O28,mp-772415,-1.9357075696336203
Y1B12,mp-7817,-0.2439182797435896
Tl6Sb2S8,mp-8378,-0.5481942659375001
Na12Zn2S8,mp-8389,-1.2238336124373042
Li8B24P8H24O72,mp-850414,-2.4075588755392165
